Setiment_Value,Sentiment,Time
0.118181818,1, 2018-03-16T02:27:38Z
0,0, 2018-03-16T00:51:19+00:00
0.375,1, 2018-03-15T18:13:36Z
0,0, 2018-03-15T12:04:49Z
